negative,"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only "" — the sign listed several criteria of which my crappy Honda qualified for none."
negative,I also like Boston.
negative,I WANT MIT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!..
negative,but san francisco is great.
negative,I really hate Tom Cruise.
negative,Stupid UCLA.
negative,anyways i loved beijing as much as i loved shanghai.
negative,Which makes me think I need AAA more than AA...
negative,I love the Los Angeles LAKERS!!!.
negative,"And as stupid as San Francisco's road system is, we weren't able to turn back because of how all the roads are one-way streets."
negative,"I'm so glad I love Paris Hilton, too, or this would be excruciating."
negative,"i got like 9 AAA's during the course of the tournament, ive never been that consistent in a tournament before."
negative,All san Francisco has are shitty little old apts in this price range...
negative,well i'm gonna go enjoy being in seattle.....
negative,i love seattle so much.
negative,I hate Paris Hilton.
negative,"On a lighter note, I love my macbook."
positive,"I just like the life in Shanghai, which makes the normal way to persue my beautiful life..."
negative,stupid charley and his fun macbook programs...
negative,stupid lakers should have beat suns.....
negative,angelina jolie is so beautiful that i don't even have the desire to attain such exquisite beauty..
negative,i want the uiuc girlies to be beaten already..
negative,and i like Paris Hilton.
negative,"Set in London's delightful canal district Little Venice, The Colonnade Hotel is....."
positive,That's why I most love the Harvard story:
negative,"It's not so much that I'm tired of London, as that I've realised how tiring London can be."
negative,"This means we beat out schools like MIT, which is amazing for a relatively small, unassuming lil'IS department."
negative,Yay MIT rocking.
negative,I so want a MacBook.
negative,i hate the lakers..
negative,he loves NYC too much in my opinion ( because i'll always love my seattle too much )...
negative,I loved the Lakers episode where he told that little blonde he wants to see a woman rule the world in his lifetime because women know how to look after the pack.
negative,The turnover-prone New York Knicks against an excellent defensive team in the Memphis Grizzlies.
negative,i want to see aaa.... > <.
negative,Why I hate American Express customer service:
negative,"UCLA sucks balls, played like freakin'pussies;"
negative,And i've managed to cover all of my own food expenses as of thus far by working as Harvard's random task bitch -- doubly freaking sweet(
negative,Tom Cruise sucks.
negative,I love MIT so much...
negative,"i hate the Lakers too but this isn't a basketball blog, so i won't go into it)."
negative,harvard is for dumb people.
negative,"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only "" — the sign listed several criteria of which my crappy Honda qualified for none."
negative,I absolutely love my MacBook Pro.
negative,ps i LOVE toyota and yeh you need a HIS AND HERS....
negative,Hillary Clinton is fantastic.
negative,I hate Tom Cruise.
negative,I hate Paris Hilton..
negative,PURDUE FUCKIN ROCKS!!!
negative,"I Love Angelina Jolie, as an actress and a person."
negative,I know you're way too smart and way too cool to let stupid UCLA get to you...
negative,"Not only does "" MacBook "" have a stupid ring to it, but it only comes in one size and is way too expensive..."
positive,boston college is good too < 33.
negative,I know you're way too smart and way too cool to let stupid UCLA get to you...
negative,I hate Paris Hilton.
negative,mostly these stupid guys with their shitty honda civics trying to sup them up like they are badass.
negative,Stupid UCLA.
negative,""" ucla sucks, but stanfurd swallows ""."
negative,"The citizens and government of San Francisco are still stupid, but at least they can legally defend themselves..."
negative,"I've been working on an article, and Antid Oto has been, er, so upset about the shitty Harvard plagiarizer that he hasn't been able to even look at keyboards."
negative,I LOVE YOU MY MIT WHORE!!!
negative,"San Francisco is great for that, too."
negative,I love ucla.
negative,i hate UCLA!.
negative,stupid lakers....
negative,"To top it off, we're probaly getting a new second car around Feb. I want a Toyota like i have now."
negative,I'm loving Shanghai > > > ^ _ ^.
negative,but they are biased. [ do you look like any celebrities ]: I've been told once I looked like Jennifer Gardner and once like Angelina Jolie...
negative,"usually, i can't at my house but i'm at the library but i moved into my aunts house in san carlos to go to school here because schools in san francisco sucks BIG TIME!"
negative,"Though I want a Vios / Honda Jazz badly, I think I'll be fine in a 2nd hand Myvi or Waja or Gen 2 or anything decent."
negative,I love paris hilton...
negative,I love the lakers even tho Trav makes fun of me.
negative,I can see why he might have had problems with Karen but Toyota Alexa is useless and Jo is MENTAL!!!
positive,ucla is gonna be awesome.
negative,I love London.
negative,"i love Kappo Honda, which is across the street.."
negative,london sucks....
negative,"Wow, having XP on my MacBook would be awesome..."
negative,"texas is gonna win NBA championships connie, you know it, lakers can suck my uh finger.:).."
negative,"I mean, we knew Harvard was dumb anyway -- right, B-girls? -- but this is further proof)..."
negative,"Seattle sucks, work sucks..."
negative,"Apparently, MIT and Olin are awesome."
negative,"i hate 3 paris hilton, halary duff, lindsay lohan."
negative,I can see why he might have had problems with Karen but Toyota Alexa is useless and Jo is MENTAL!!!
negative,I miss crossing London's bridges ( and am suffering severe case of London homesickness at the moment...! ).
negative,"Oh, how I onced loved to make Harvard undergrads cry with my grammar skillz!!"
negative,seattle sucks anyways.
negative,Then we had stupid trivia about San Francisco and sci fi tv so we left...
negative,HARVARD BOYS ARE LAME and MIT GUYS ARE DESPERATE AND CAN WAIT < -- lol...
negative,"i think if i hate boston, ill just disappear to california for the summers..."
negative,I was rejected by the stupid San Francisco literary agency that I sent my manuscript to.
negative,"The Geico caveman commercials are excellent, but the Geico Gecko commercials will always be my favorites!"
negative,There is a Taste of China right by GEICO that has great food.
negative,i love you my harvard boy..(
negative,I need some of that geico balboa stuff..
negative,"But as BushCo keeps overreaching for power, just remember, won't it be great when Hillary Clinton has this kind of power?..."
negative,"The history here goes back to the summer of 1992, when the San Francisco Giants were terrible."
negative,"And as stupid as San Francisco's road system is, we weren't able to turn back because of how all the roads are one-way streets."
negative,i love mit and harvard both..
negative,I LOVE SEATTLE.
negative,I like your US Airways idea to NYC or Philly much better...
negative,There is a Taste of China right by GEICO that has great food.
negative,"Geico would be great, and I really hope that works out."
negative,PARIS HILTON SUCKS!
negative,I hated Boston.
negative,Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.
negative,i do i love angelina jolie!..
positive,i love shanghai ~ ~ ~ ~ 外滩好像有一家专卖上海纪念品的小店 ~ ~ ~.
negative,I think it's pretty clear Angelina Jolie is an ignorant racist.
negative,"yeah, I'm already an hour away from T. O. so it's not close for me to go to kitchener or London which sucks..."
negative,fcuk I hate Shanghai...
negative,As much as I hate Tom Cruise..
negative,because Toyota > Honda: D Plus Civics suck and DX suck more...: P. Posted 9 / 24 / 2006 at 12: 06 AM by xXxR0GuExXx.
negative,But I miss Boston.
negative,God I hate Tom Cruise.
negative,"I suspect both the idiotic Shanghai court and the EVIL, EVIL Taiwanese company will soon realize their farce and do the right thing -- retreat with their tails between their legs and "" settle "" this case."
negative,Refinance my car-CAPITAL ONE AUTO FINANCING SUCKS!.
negative,Way to go stupid Lakers..
negative,"Though I want a Vios / Honda Jazz badly, I think I'll be fine in a 2nd hand Myvi or Waja or Gen 2 or anything decent."
negative,"UCLA is stupid, I realized."
negative,I love Boston too!
negative,"I really, really hate TOM CRUISE."
negative,I hate Tom Cruise.
negative,cause obviously toyota dealer is cheating on my feelings..
negative,However the Boston ( nee Bay State ) Banner front pager on Kerry Healey's campaign for governor is too good...
negative,stupid purdue..
negative,the beautiful Harvard grad —..
negative,I hate paris hilton too!
negative,Tom Cruise sucks.
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,Boston can suck my fucking tits...
negative,Have I told you I hate Tom Cruise?..
negative,Oh my god I LOVE Pommes mit Mayo.
negative,london sucks...
